predictor,component,loading
7875.85799660965,1,-6.0085453424044513
7872.0010631728,1,-6.0143423511848635
7868.14412973595,1,-6.016503430724887
7864.28719629911,1,-6.0212433270999171
7860.43026286226,1,-6.0306490134175101
7856.57332942541,1,-6.0365220328729476
7852.71639598856,1,-6.0437410158939517
7848.85946255172,1,-6.0498158087605995
7845.00252911487,1,-6.0494977061212953
7841.14559567802,1,-6.0505973625717218
7837.28866224117,1,-6.0570125671544099
7833.43172880433,1,-6.0668377864390655
7829.57479536748,1,-6.0769072832054247
7825.71786193063,1,-6.0842287205279746
7821.86092849379,1,-6.0871520054022401
7818.00399505694,1,-6.0903286349373138
7814.14706162009,1,-6.0957234631168067
7810.29012818324,1,-6.1001221358769095
7806.4331947464,1,-6.1067045213501254
7802.57626130955,1,-6.1108463648335718
7798.7193278727,1,-6.1139608616463983
7794.86239443585,1,-6.1158708552297361
7791.00546099901,1,-6.1205547593688587
7787.14852756216,1,-6.1305019357787396
7783.29159412531,1,-6.1347723023291039
7779.43466068847,1,-6.1370314068357619
7775.57772725162,1,-6.1425295148292305
7771.72079381477,1,-6.1452231554890071
7767.86386037792,1,-6.1495684208154566
7764.00692694107,1,-6.1565006058899474
7760.14999350423,1,-6.1574251360663945
7756.29306006738,1,-6.1593315085655176
7752.43612663053,1,-6.1661190964196386
7748.57919319369,1,-6.1677347316844156
7744.72225975684,1,-6.1696093172240234
7740.86532631999,1,-6.1711197496702983
7737.00839288315,1,-6.1791007617538929
7733.1514594463,1,-6.1847122028746888
7729.29452600945,1,-6.1874092230291717
7725.4375925726,1,-6.1885102054229648
7721.58065913575,1,-6.1912310878643639
7717.72372569891,1,-6.1953682105348546
7713.86679226206,1,-6.2001961086656445
7710.00985882521,1,-6.2034470073617198
7706.15292538837,1,-6.2007707160692407
7702.29599195152,1,-6.2021259222760721
7698.43905851467,1,-6.2055330770339197
7694.58212507782,1,-6.2066485016740138
7690.72519164098,1,-6.2088123548101741
7686.86825820413,1,-6.2110068271470205
7683.01132476728,1,-6.2116696431037814
7679.15439133043,1,-6.2124280751660947
7675.29745789359,1,-6.2168717914039258
7671.44052445674,1,-6.2213739921462539
7667.58359101989,1,-6.2251367640494912
7663.72665758305,1,-6.2285525654363472
7659.8697241462,1,-6.2301293970495948
7656.01279070935,1,-6.2316872843528035
7652.1558572725,1,-6.2332081035813447
7648.29892383566,1,-6.2353667899550338
7644.44199039881,1,-6.2340170395725227
7640.58505696196,1,-6.2322779555704617
7636.72812352511,1,-6.2360467341234278
7632.87119008827,1,-6.2348869187647455
7629.01425665142,1,-6.2311214373695574
7625.15732321457,1,-6.2285918015357273
7621.30038977773,1,-6.2287255151910728
7617.44345634088,1,-6.2281038997577145
7613.58652290403,1,-6.2249710445663782
7609.72958946718,1,-6.2227565828808302
7605.87265603034,1,-6.2258052602751786
7602.01572259349,1,-6.2242470119772948
7598.15878915664,1,-6.2186788038315957
7594.30185571979,1,-6.2188065948267477
7590.44492228295,1,-6.21876048532976
7586.5879888461,1,-6.2149206793455578
7582.73105540925,1,-6.2116759084719151
7578.87412197241,1,-6.2062958511426602
7575.01718853556,1,-6.2061850616567114
7571.16025509871,1,-6.2036108830653713
7567.30332166186,1,-6.1984731484583886
7563.44638822502,1,-6.1916943943731484
7559.58945478817,1,-6.1880686059843191
7555.73252135132,1,-6.1876113999215763
7551.87558791447,1,-6.184269794651879
7548.01865447763,1,-6.1731730250430292
7544.16172104078,1,-6.1651317081545836
7540.30478760393,1,-6.1591561838950257
7536.44785416709,1,-6.1519358575159488
7532.59092073024,1,-6.1434363971686157
7528.73398729339,1,-6.1364275043766154
7524.87705385654,1,-6.1290557503926033
7521.0201204197,1,-6.1213152400514703
7517.16318698285,1,-6.1105204561433446
7513.306253546,1,-6.0974795003303672
7509.44932010915,1,-6.0856301440529874
7505.59238667231,1,-6.0803810126090534
7501.73545323546,1,-6.0711314766309439
7497.87851979861,1,-6.0545938907635239
7494.02158636177,1,-6.0389137779870765
7490.16465292492,1,-6.0294387023840628
7486.30771948807,1,-6.0173378341421708
7482.45078605122,1,-5.9987769701527176
7478.59385261438,1,-5.9786314513060184
7474.73691917753,1,-5.9642267471002306
7470.87998574068,1,-5.9544677167516378
7467.02305230383,1,-5.9378229028598257
7463.16611886699,1,-5.9114823285876961
7459.30918543014,1,-5.8920297457066955
7455.45225199329,1,-5.8801068519435544
7451.59531855645,1,-5.8644005093849456
7447.7383851196,1,-5.8413144249328042
7443.88145168275,1,-5.8177036010919956
7440.0245182459,1,-5.7967681977478431
7436.16758480906,1,-5.7735169629119065
7432.31065137221,1,-5.7451589602608371
7428.45371793536,1,-5.7173085328564417
7424.59678449851,1,-5.6927609984301171
7420.73985106167,1,-5.6674350057296401
7416.88291762482,1,-5.6369343766652626
7413.02598418797,1,-5.6128586491195653
7409.16905075113,1,-5.5850523232994078
7405.31211731428,1,-5.5516074491606755
7401.45518387743,1,-5.5204579512401821
7397.59825044058,1,-5.4920082773430998
7393.74131700374,1,-5.4594042814443178
7389.88438356689,1,-5.4303931766753912
7386.02745013004,1,-5.3957390747443021
7382.17051669319,1,-5.3468338575629817
7378.31358325635,1,-5.3032571892229274
7374.4566498195,1,-5.2829730236749777
7370.59971638265,1,-5.2575595617648423
7366.74278294581,1,-5.2122679049793819
7362.88584950896,1,-5.1733715986162974
7359.02891607211,1,-5.1417196813349157
7355.17198263526,1,-5.1084523892541052
7351.31504919842,1,-5.0692503018808415
7347.45811576157,1,-5.0033538420577344
7343.60118232472,1,-4.9403458318883784
7339.74424888787,1,-4.9212688617128117
7335.88731545103,1,-4.9235675060696202
7332.03038201418,1,-4.8826093892330986
7328.17344857733,1,-4.81571333049774
7324.31651514049,1,-4.7847160198790188
7320.45958170364,1,-4.7823858686787144
7316.60264826679,1,-4.7626776791398049
7312.74571482994,1,-4.7148872260824559
7308.8887813931,1,-4.6789851907078681
